external_id,rating,final_sentiment,original_text,cleaned_text,text_indobert,preprocessing_status,drop_reason,text_length_before,text_length_after,alphabet_char_count,digit_char_count,symbol_char_count,token_count,morse_char_ratio,symbol_char_ratio,digit_char_ratio
1f039f27-159b-4498-958e-3cf0a6c8427a,3,Neutral,👌👌👍,👌👌👍,👌👌👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
e5346406-92dd-43e3-a1fa-a5cb2a593634,3,Neutral,Cukup........,Cukup........,Cukup........,dropped,high_symbol_ratio,13,13,5,0,8,1,0.615385,0.615385,0.0
a4a0d861-3ccf-4516-a928-168b8e43d47d,3,Neutral,", 🤎",", 🤎",", 🤎",dropped,too_short_after_cleaning,3,3,0,0,2,0,0.0,1.0,0.0
05f6e222-adac-4494-89b4-11d4de152b13,3,Positive,Mantap ........,Mantap ........,Mantap ........,dropped,high_symbol_ratio,15,15,6,0,8,1,0.571429,0.571429,0.0
66aa8837-37e3-4388-9d81-394089e18231,3,Neutral,☺️,☺️,☺️,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
df5faab3-af18-4e46-9f25-9235b50878fc,3,Neutral,G),G),G),dropped,too_few_alphabet_chars,2,2,1,0,1,1,0.0,0.5,0.0
54273816-e6ae-4730-96ac-9f87b26ad412,3,Neutral,8.5/10👍,8.5/10👍,8.5/10👍,dropped,high_digit_ratio,7,7,0,4,3,3,0.285714,0.428571,0.571429
16228004-03d6-480d-b96c-33385aefd9bf,3,Neutral,....,....,....,dropped,too_short_after_cleaning,4,4,0,0,4,0,1.0,1.0,0.0
6c1a8d56-fe17-4f8e-b749-28e48c39e02b,3,Neutral,",@ , ,",",@ , ,",",@ , ,",dropped,too_short_after_cleaning,6,6,0,0,4,0,0.0,1.0,0.0
b7badfbf-b2b0-4fcb-8a1e-0a8ecc711f69,3,Positive,bagus kuul👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,bagus kuul👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,bagus kuul👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,dropped,high_symbol_ratio,29,29,9,0,19,2,0.0,0.678571,0.0
6e0c2a86-52d6-4bff-8e9d-e5398ea43707,3,Neutral,",,,,,,,,,,,,,,,,,,,,,,,,,,,,tt K",",,,,,,,,,,,,,,,,,,,,,,,,,,,,tt K",",,,,,,,,,,,,,,,,,,,,,,,,,,,,tt K",dropped,high_symbol_ratio,32,32,3,0,28,2,0.0,0.903226,0.0
466d534b-fd96-4775-a068-662e1d8b44a3,3,Neutral,"Coba dulu,,,,,,,,","Coba dulu,,,,,,,,","Coba dulu,,,,,,,,",dropped,high_symbol_ratio,17,17,8,0,8,2,0.0,0.5,0.0
1022df62-ba15-45ae-8da0-abd9ad8c615e,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
34e592da-be85-4b12-851d-c24d629bcc70,3,Neutral,👌,👌,👌,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e9fda856-68c0-417c-a8d1-78544937dcdf,3,Neutral,😒,😒,😒,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
569c3009-1a1a-42e9-85f8-dd16b90ae2dd,3,Neutral,👏,👏,👏,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
1fc16d87-272d-492c-b3d2-5816bf667703,3,Neutral,😴,😴,😴,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
4fcf903e-b8cd-49a9-82f4-97f650545ae4,3,Neutral,🤗,🤗,🤗,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
3bdb2bee-9f33-484b-993b-1c34b2fc16b1,3,Neutral,😁😁😁,😁😁😁,😁😁😁,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
34ca9272-5366-4e8e-a2a9-8d2c5e16a8f7,3,Neutral,😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂,dropped,repeated_garbage_pattern,8,8,0,0,8,0,0.0,1.0,0.0
8f52ad9d-4499-4fb7-a2b6-5dd494658de1,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
ac945461-5777-4952-9d4c-7e78b8f507b4,3,Neutral,👎👎👎,👎👎👎,👎👎👎,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
5eda948b-2e63-4956-b5d6-71c628cec644,3,Neutral,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
d81da69f-5bd1-4330-a362-a90a614d580b,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
c63346b5-c5fb-4cda-930e-945219d780d5,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
a5ec512f-5acf-4384-8295-1d149e873c95,3,Neutral,💜💜,💜💜,💜💜,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
6f379139-1f49-4604-be70-ef609830514a,3,Neutral,🙄,🙄,🙄,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
92c6eac3-d6e8-4926-8f1d-54b2b4a9cbbb,3,Neutral,🤘,🤘,🤘,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
f0724666-a079-4fd2-8e29-9c8185bbfee2,3,Neutral,😊,😊,😊,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
b2a72b0e-00dd-4906-9218-c5a0c47da526,3,Neutral,😃😃😃,😃😃😃,😃😃😃,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
af27bfc0-1896-416f-9141-606c9dde93c6,3,Neutral,😍,😍,😍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
943a8f74-a24d-444c-9fef-eebfd4fb6214,3,Neutral,🗿,🗿,🗿,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
bf8b31ac-08b4-49d6-8951-dd8184b95ddd,3,Neutral,😍,😍,😍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
ee53fadd-e550-4326-a961-e070934ded28,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
bc461c42-adeb-4b0d-827c-3cfa785df814,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
4e545371-0a5c-457d-aa4c-f5723119f5c5,3,Neutral,😂😂😂😂😂,😂😂😂😂😂,😂😂😂😂😂,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.0,1.0,0.0
568fb5ea-1527-46a2-881f-eb7794d49f1a,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
0b8957e4-6594-46a5-b1e7-e7be5ad4e069,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
e87ebe9d-bfbe-4fa4-a1b5-9824f7097d9a,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f36f7230-f735-4e6e-85b3-cb52b31ed1a4,3,Neutral,😄,😄,😄,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
11dc2ba6-b319-4ec7-b260-f0feede6fe3b,3,Neutral,😉😉,😉😉,😉😉,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
04e5209f-622c-4811-8231-695f610fd98f,3,Neutral,👋👋👋,👋👋👋,👋👋👋,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
2bb34667-5c49-416f-a5cc-73c6bfb6b12d,3,Neutral,😑😑😑😑,😑😑😑😑,😑😑😑😑,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
c0f3027d-8669-4a55-a603-182db7881e1c,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
1d2abc38-0614-454c-b277-0650c3eca91a,3,Neutral,🎧,🎧,🎧,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
3deedc4c-aea0-41cc-aa84-40f03264aef2,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
bb7fa9c9-0c3c-416d-9109-f00cd4739c80,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
5591620b-2a82-4204-b026-41843f4b6d95,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
5d4c0cde-d620-43f7-9356-4747122eec0f,3,Neutral,🖤,🖤,🖤,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
b3c25d1a-9219-445d-8c00-8bac2d4cddc3,3,Neutral,😐😐,😐😐,😐😐,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
e1945091-8813-4fd7-8150-6b97ffafc876,3,Neutral,😎,😎,😎,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
6a750f02-4769-42c9-8a29-41ee3ef9e622,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e91b2693-865b-4ab7-b894-b1115fde276b,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
8d3869cd-ec60-4ebd-92d0-4e54d630c754,3,Neutral,✊✊,✊✊,✊✊,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4c4dec37-92af-4e99-a931-efd2895444ab,3,Neutral,☺☺☺,☺☺☺,☺☺☺,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
84c692de-0739-467c-aa63-a224e25f849a,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
90df9cbd-d429-48cf-9da1-d2785a94c789,3,Neutral,😘😘😘😘,😘😘😘😘,😘😘😘😘,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
ac019cb0-17e8-487b-8d8d-de32d8c72dcc,3,Neutral,😘,😘,😘,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
b48fe381-d61c-4e01-9325-bcaa33a9c1fa,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f4e92a2e-5cbc-4c52-a655-012c1db230e0,3,Neutral,😂,😂,😂,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
28a2703c-67f3-4610-9693-c45ff334ff99,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e219dce4-6855-4d66-83b9-34a368b63a70,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
bddbfecc-8d5e-424a-8d4a-0134e5b4db17,3,Neutral,🙂,🙂,🙂,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
2ab4f084-e9f8-45d5-97ee-0aeba404c194,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
ce3a44ac-93c7-46f7-a49a-6a66108f573a,3,Neutral,😑😑😑,😑😑😑,😑😑😑,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
2b3f7ea9-0659-4c22-b3f1-bd0f620e9a27,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
14b9fb27-8fbc-4b0d-81fa-dfda32dc29c8,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
b50deeaf-4484-4baa-a7cf-21367371e1af,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
5a8bf726-8950-41dd-b581-323f79cf8f41,3,Neutral,😍,😍,😍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
101bf26b-0853-4972-b7fd-178454ef9e32,3,Neutral,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
26f5f18d-d82a-4b94-a65f-e7b47c68022a,3,Neutral,😄😄😄,😄😄😄,😄😄😄,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
4e068715-4bb9-411d-9522-514b30f83848,3,Neutral,👌👌,👌👌,👌👌,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4aab96e8-c9d2-4bcf-9a93-771e573b4267,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
25218791-00a9-4dc4-bcc3-37dd74ad6b10,3,Neutral,👏👏,👏👏,👏👏,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
36f01e68-86b0-4498-b63c-10ba3268ce46,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
66d57d5b-5924-44ef-9e96-6dd8aa094c48,3,Neutral,😎,😎,😎,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
f71de34a-9937-4990-ba2c-6b9d5fb461d1,3,Neutral,🐽🐽🐽,🐽🐽🐽,🐽🐽🐽,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f5ad2077-8e10-410e-89fd-8fee7d6c306d,3,Neutral,😮😮,😮😮,😮😮,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
ce3fcf30-a53b-4fbc-ac04-2cf63acef2a9,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
132bda47-6bc0-477e-9e99-10fc3c796653,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
c249ca25-93b5-4412-9381-fa62ca2b886b,3,Neutral,🙏🙏🙏🙏🙏,🙏🙏🙏🙏🙏,🙏🙏🙏🙏🙏,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.0,1.0,0.0
b12fa10d-262b-480c-b219-3d8902dcf765,3,Neutral,😀😀,😀😀,😀😀,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
1d1290f0-048f-4cf7-abcb-9aa7600aa8ad,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
76a8e5c2-0370-44fc-8037-e754827972a9,3,Neutral,😑,😑,😑,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
32b555b1-f813-4c20-8de6-2070dcce0650,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
da982e52-abde-47fb-85b0-0f301cee4db7,3,Neutral,👌👌,👌👌,👌👌,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
e99245c8-f7fc-42eb-a9db-46daf7687b6e,3,Neutral,🙄,🙄,🙄,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
62eed084-f248-4c91-a031-a2ac0e51b976,3,Neutral,😱😱😱,😱😱😱,😱😱😱,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
eff4bcc7-d900-4a45-8b53-fe34360ea91a,3,Neutral,🍉🍉,🍉🍉,🍉🍉,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
40b4b4c5-4d17-4383-91dc-ef11104d675e,3,Neutral,😇,😇,😇,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
9e86a06f-d6b0-44ba-b9a0-f7b9e19fda5f,3,Neutral,🔥🔥🔥,🔥🔥🔥,🔥🔥🔥,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
8d6f751c-dfae-44ab-8a9d-aef150de5a7f,3,Neutral,🤔,🤔,🤔,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
c5dcea97-ce1e-438c-95e0-44be8c350638,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4d5ce9c6-fc01-49bf-9895-e94b4221e39d,3,Neutral,😍,😍,😍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
4b5af8e9-3795-4731-a18b-812ce75d4e8c,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
e0ac185c-ae78-4393-b5f3-7fa4a17200a3,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
18da7515-86da-4482-921b-21cdfe7bb11e,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
c80f21fc-5847-47b0-b820-8dc9f18bc3da,3,Neutral,😑,😑,😑,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
75cdb57e-fc15-4df9-a8ba-27fcc74b7eea,3,Neutral,👍👍👍👍👍,👍👍👍👍👍,👍👍👍👍👍,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.0,1.0,0.0
ba36c223-b187-4dfd-a8a5-b190142c8d7f,3,Neutral,X.,X.,X.,dropped,too_few_alphabet_chars,2,2,1,0,1,1,0.5,0.5,0.0
8ddf5db2-56b9-42aa-9766-181f4612e095,3,Neutral,M.,M.,M.,dropped,too_few_alphabet_chars,2,2,1,0,1,1,0.5,0.5,0.0
2fe94209-fece-40a8-9346-1350d61d3ba9,3,Neutral,Coba dulu??????????????????,Coba dulu??????????????????,Coba dulu??????????????????,dropped,high_symbol_ratio,27,27,8,0,18,2,0.0,0.692308,0.0
79f6c2bf-06af-4665-b6dc-4cdb433f129a,4,Positive,😁,😁,😁,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
ad723b22-4c6a-4e3d-87cc-f0aafcd6c206,4,Positive,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4bfd9dcd-189c-47ab-bc30-5bdace482c53,4,Positive,✩ ✩ ✩ ✩,✩ ✩ ✩ ✩,✩ ✩ ✩ ✩,dropped,too_short_after_cleaning,7,7,0,0,4,0,0.0,1.0,0.0
ddb07aea-4e81-4baf-b9d7-84961ed48381,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
a1afdd56-1208-4db6-b16c-dfe53e64e65a,4,Positive,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
3ec2e6c3-c674-493a-9809-ef40f21b78bb,4,Positive,😎👍,😎👍,😎👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
2bce2787-05cd-44f9-b0db-1ba0eeb0e155,4,Positive,🤜🤛👍🏻,🤜🤛👍🏻,🤜🤛👍🏻,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
92ee3269-c0f6-4c30-b061-5865f31f6120,4,Positive,bagus 😍👍♡♡♡♥︎♥︎♥︎༺༻ ᭄ ིྀ†✧✩✰,bagus 😍👍♡♡♡♥︎♥︎♥︎༺༻ ᭄ ིྀ†✧✩✰,bagus 😍👍♡♡♡♥︎♥︎♥︎༺༻ ᭄ ིྀ†✧✩✰,dropped,high_symbol_ratio,28,28,5,0,20,1,0.0,0.8,0.0
3cfcfa53-2056-4089-8635-4d254bcd9f03,4,Positive,bagus😁 ^ _ ^( ✷ ‿ ✷ ),bagus😁 ^ _ ^( ✷ ‿ ✷ ),bagus😁 ^ _ ^( ✷ ‿ ✷ ),dropped,high_symbol_ratio,21,21,5,0,9,1,0.0,0.642857,0.0
38fbab06-7247-4b62-804b-e3d2f6c92c66,4,Positive,🤩,🤩,🤩,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
fa202478-b0c3-4cfd-bfeb-4a84dc1b81a2,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
50ec0ae7-3b72-40d0-957e-690a9c479727,4,Positive,gak tau diri ini aplikasi udah di download masih aja ada IKLANNYA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! gak kaya aplikasi yg lain di download iklannya langsung ilang,gak tau diri ini aplikasi udah di download masih aja ada IKLANNYA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! gak kaya aplikasi yg lain di download iklannya langsung ilang,gak tau diri ini aplikasi udah di download masih aja ada IKLANNYA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! gak kaya aplikasi yg lain di download iklannya langsung ilang,dropped,high_symbol_ratio,221,221,106,0,94,22,0.0,0.47,0.0
0746c99f-8910-431b-ac74-e1088aaeed76,4,Positive,🅑🅐🅖🅤🅢,🅑🅐🅖🅤🅢,🅑🅐🅖🅤🅢,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.0,1.0,0.0
020ebfa1-ad82-45b9-bc45-7dd0cc9bf1fd,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
d0492da3-efa6-4ae1-9485-d759ecfab397,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f9008e19-6dc9-48c8-a62f-450483165b19,4,Positive,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
ee2aeaf0-87ed-4724-a31a-477ca4d205bf,4,Positive,💕,💕,💕,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
23886cec-a29b-4439-a64e-0435893747f3,4,Positive,🎧👍👍,🎧👍👍,🎧👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
1080cd1f-ac1c-4979-9505-310a20cf7520,4,Positive,seru sekali 🅑🅐🅖🅤🅢 💤💤💤💤💯💯💯💯💯🤠🤠🤠🤠🤠,seru sekali 🅑🅐🅖🅤🅢 💤💤💤💤💯💯💯💯💯🤠🤠🤠🤠🤠,seru sekali 🅑🅐🅖🅤🅢 💤💤💤💤💯💯💯💯💯🤠🤠🤠🤠🤠,dropped,high_symbol_ratio,32,32,10,0,19,2,0.0,0.655172,0.0
1e4b3e65-8936-48c5-9a48-1f250a938f97,4,Positive,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
9d0ec58e-706e-4bd8-b039-85dfe9b916b3,4,Positive,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
98894208-a7d1-47d8-9e9a-8316d5c1a99a,4,Positive,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
78e88da9-dbe5-4afa-99b4-4c3eee61b723,4,Positive,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
77514367-016f-4b6b-886e-78bc97b141e3,4,Positive,👍🏻👍🏻.,👍🏻👍🏻.,👍🏻👍🏻.,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.2,1.0,0.0
92bf656a-5dbc-4388-bb02-f5f6976657e0,4,Positive,🗿,🗿,🗿,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
c96f071d-145e-42a5-bfa2-c6f6c7e440bd,4,Positive,😊👍🏻,😊👍🏻,😊👍🏻,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
eee8dfd1-4698-4d7e-b517-9e07643532ce,4,Positive,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
3e8774e3-e08e-4032-b497-7cba8d5408c1,4,Positive,👍☺️,👍☺️,👍☺️,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
90e8edbd-5163-4939-b4f2-6ec3fa98a7d7,4,Positive,qqqqqqqqqq uu yy q q q q q q qq q qqqq q q q q q,qqqqqqqqqq uu yy q q q q q q qq q qqqq q q q q q,qqqqqqqqqq uu yy q q q q q q qq q qqqq q q q q q,dropped,repeated_garbage_pattern,48,48,32,0,0,17,0.0,0.0,0.0
231167cd-ab31-4a03-ae4d-3aabce288bcd,4,Positive,🗿👍,🗿👍,🗿👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
81d526f5-7ee7-4b0f-8355-dc0f282ad5ad,4,Positive,♡♡♡♡♡♡♡,♡♡♡♡♡♡♡,♡♡♡♡♡♡♡,dropped,repeated_garbage_pattern,7,7,0,0,7,0,0.0,1.0,0.0
70b3e189-e37f-433f-8696-835826a614fc,4,Positive,😁😁,😁😁,😁😁,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
060aa6a1-dc24-440d-8cab-6391babb1092,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
3a9a67b5-123d-401e-8f6b-f56fbf3ba09d,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
c8af6561-c0b1-4803-9d0a-7637e3115115,4,Positive,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
3c42ff0e-45b9-4717-8972-068635333211,4,Positive,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
41c746f1-6fed-483c-844e-8d9e34c687c7,4,Positive,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
da5c79ab-c383-40b0-830b-3e974878abcb,4,Positive,🤍🤍,🤍🤍,🤍🤍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
7c6d463b-8921-430d-9924-6514ff3279d8,4,Positive,👍🏻👍🏻,👍🏻👍🏻,👍🏻👍🏻,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
